Project Code,Region Name,Location Name,Area Name,Sub Area Name,Score,Tanggal,id_header
BRIN20230530,Jawa Barat,Sukabumi,Ruang Kepala dan Ruang Diseminasi,Dapur,97.5,2023-03-31,14
BRIN20230530,Jawa Barat,Sukabumi,Ruang Kepala dan Ruang Diseminasi,Toilet Pria/ Wanita,95,2023-03-31,14
BRIN20230530,Jawa Barat,Sukabumi,Ruang Aula,Ruang Rapat,95,2023-03-31,14
BRIN20230530,Jawa Barat,Sukabumi,Ruang Aula,Toilet Pria/ Wanita,95,2023-03-31,14
BRIN20230530,Jawa Barat,Sukabumi,Security,Security Functions,100,2023-04-30,15
BRIN20230530,Jawa Barat,Sukabumi,Halaman,Taman Depan,95,2023-04-30,15
BRIN20230530,Jawa Barat,Sukabumi,Ruang Workshop,Ruang Mesin,95,2023-04-30,15
BRIN20230530,Jawa Barat,Sukabumi,Gudang,Ruang Penyimpanan,95,2023-04-30,15
BRIN20230530,Jawa Barat,Sukabumi,Mess,Ruang Tamu,100,2023-04-30,15
BRIN20230530,Jawa Barat,Sukabumi,Mess,Kamar Tidur 6 Ruang,95,2023-04-30,15
BRIN20230530,Jawa Barat,Sukabumi,Mess,Toilet Pria / Wanita,95,2023-04-30,15
BRIN20230530,Jawa Barat,Sukabumi,Ruang Tata Usaha,Ruang Kerja,100,2023-04-30,15
BRIN20230530,Jawa Barat,Sukabumi,Ruang Tata Usaha,Ruang Server,95,2023-04-30,15
BRIN20230530,Jawa Barat,Sukabumi,Laboratorium,Ruang Peneliti dan Ruang Laboratorium,100,2023-04-30,15
BRIN20230530,Jawa Barat,Sukabumi,Ruang Kepala dan Ruang Diseminasi,Ruang Makan,100,2023-04-30,15
BRIN20230530,Jawa Barat,Sukabumi,Ruang Kepala dan Ruang Diseminasi,Dapur,95,2023-04-30,15
BRIN20230530,Jawa Barat,Sukabumi,Ruang Kepala dan Ruang Diseminasi,Toilet Pria/ Wanita,95,2023-04-30,15
BRIN20230530,Jawa Barat,Sukabumi,Ruang Aula,Ruang Rapat,100,2023-04-30,15
BRIN20230530,Jawa Barat,Sukabumi,Ruang Aula,Toilet Pria/ Wanita,95,2023-04-30,15
